,frame,label,trackId,x,y,sceneId,metaId
24284,frame148.jpg,middle,64,583.5,762.5,Arvin-S-A-3-1-19,63
24289,frame155.jpg,middle,64,523.0,717.0,Arvin-S-A-3-1-19,63
24294,frame163.jpg,middle,64,467.5,646.0,Arvin-S-A-3-1-19,63
24299,frame171.jpg,middle,64,440.5,550.5,Arvin-S-A-3-1-19,63
24304,frame178.jpg,middle,64,442.0,468.0,Arvin-S-A-3-1-19,63
24309,frame186.jpg,middle,64,476.0,377.5,Arvin-S-A-3-1-19,63
24314,frame195.jpg,middle,64,545.0,301.0,Arvin-S-A-3-1-19,63
24319,frame204.jpg,middle,64,624.5,252.5,Arvin-S-A-3-1-19,63
24324,frame213.jpg,middle,64,693.0,240.5,Arvin-S-A-3-1-19,63
24329,frame222.jpg,middle,64,733.5,251.5,Arvin-S-A-3-1-19,63
24334,frame232.jpg,middle,64,743.0,257.0,Arvin-S-A-3-1-19,63
24339,frame241.jpg,middle,64,707.0,261.0,Arvin-S-A-3-1-19,63
24344,frame250.jpg,middle,64,611.5,312.5,Arvin-S-A-3-1-19,63
24349,frame258.jpg,middle,64,521.5,490.5,Arvin-S-A-3-1-19,63
24354,frame268.jpg,head,64,785.5,922.5,Arvin-S-A-3-1-19,63
24359,frame277.jpg,middle,64,1024.5,530.5,Arvin-S-A-3-1-19,63
24364,frame288.jpg,middle,64,883.0,260.5,Arvin-S-A-3-1-19,63
24369,frame299.jpg,middle,64,716.0,232.0,Arvin-S-A-3-1-19,63
24374,frame309.jpg,middle,64,654.5,276.0,Arvin-S-A-3-1-19,63
24379,frame322.jpg,middle,64,661.0,348.0,Arvin-S-A-3-1-19,63
24384,frame334.jpg,middle,64,697.0,376.0,Arvin-S-A-3-1-19,63
24389,frame345.jpg,middle,64,715.0,386.5,Arvin-S-A-3-1-19,63
24394,frame355.jpg,middle,64,730.5,389.0,Arvin-S-A-3-1-19,63
24399,frame119.jpg,middle,64,736.0,797.0,Arvin-S-A-3-1-19,63
24404,frame126.jpg,middle,64,721.5,794.0,Arvin-S-A-3-1-19,63
24409,frame134.jpg,middle,64,688.5,785.5,Arvin-S-A-3-1-19,63
24414,frame143.jpg,handle,64,695.0,657.5,Arvin-S-A-3-1-19,63
24419,frame151.jpg,handle,64,659.0,648.5,Arvin-S-A-3-1-19,63
24424,frame158.jpg,handle,64,627.0,635.0,Arvin-S-A-3-1-19,63
24429,frame166.jpg,handle,64,591.0,610.0,Arvin-S-A-3-1-19,63
24434,frame174.jpg,handle,64,563.0,565.0,Arvin-S-A-3-1-19,63
24439,frame181.jpg,handle,64,535.5,523.5,Arvin-S-A-3-1-19,63
24444,frame189.jpg,handle,64,531.0,461.0,Arvin-S-A-3-1-19,63
24449,frame198.jpg,handle,64,540.5,401.5,Arvin-S-A-3-1-19,63
24454,frame207.jpg,handle,64,567.0,354.0,Arvin-S-A-3-1-19,63
24459,frame216.jpg,handle,64,597.0,326.5,Arvin-S-A-3-1-19,63
24464,frame225.jpg,handle,64,615.5,315.5,Arvin-S-A-3-1-19,63
24469,frame236.jpg,handle,64,607.5,324.5,Arvin-S-A-3-1-19,63
24474,frame244.jpg,handle,64,583.0,364.5,Arvin-S-A-3-1-19,63
24479,frame253.jpg,handle,64,572.5,482.0,Arvin-S-A-3-1-19,63
24484,frame261.jpg,handle,64,666.5,619.0,Arvin-S-A-3-1-19,63
24489,frame273.jpg,head,64,1096.0,737.5,Arvin-S-A-3-1-19,63
24494,frame283.jpg,handle,64,922.5,458.0,Arvin-S-A-3-1-19,63
24499,frame291.jpg,handle,64,896.5,344.5,Arvin-S-A-3-1-19,63
24504,frame305.jpg,head,64,545.5,276.5,Arvin-S-A-3-1-19,63
24509,frame316.jpg,head,64,582.0,396.5,Arvin-S-A-3-1-19,63
24514,frame326.jpg,head,64,665.5,455.0,Arvin-S-A-3-1-19,63
24519,frame337.jpg,head,64,735.0,473.5,Arvin-S-A-3-1-19,63
24524,frame348.jpg,head,64,772.5,474.0,Arvin-S-A-3-1-19,63
24528,frame18.jpg,handle,65,740.5,664.0,Arvin-S-A-3-2-15,64
24533,frame93.jpg,handle,65,739.5,662.5,Arvin-S-A-3-2-15,64
24538,frame103.jpg,handle,65,727.5,663.5,Arvin-S-A-3-2-15,64
24543,frame113.jpg,head,65,591.0,909.0,Arvin-S-A-3-2-15,64
24548,frame123.jpg,head,65,479.0,854.0,Arvin-S-A-3-2-15,64
24553,frame133.jpg,head,65,375.0,744.0,Arvin-S-A-3-2-15,64
24558,frame143.jpg,head,65,320.0,586.5,Arvin-S-A-3-2-15,64
24563,frame153.jpg,head,65,343.5,413.5,Arvin-S-A-3-2-15,64
24568,frame163.jpg,head,65,439.0,267.5,Arvin-S-A-3-2-15,64
24573,frame173.jpg,head,65,577.5,176.5,Arvin-S-A-3-2-15,64
24578,frame183.jpg,head,65,716.5,157.5,Arvin-S-A-3-2-15,64
24583,frame193.jpg,head,65,807.5,184.0,Arvin-S-A-3-2-15,64
24588,frame203.jpg,head,65,838.0,205.5,Arvin-S-A-3-2-15,64
24593,frame215.jpg,head,65,771.0,196.5,Arvin-S-A-3-2-15,64
24598,frame227.jpg,head,65,522.5,297.0,Arvin-S-A-3-2-15,64
24603,frame237.jpg,head,65,526.5,844.0,Arvin-S-A-3-2-15,64
24608,frame247.jpg,handle,65,865.5,595.0,Arvin-S-A-3-2-15,64
24613,frame257.jpg,head,65,962.5,222.5,Arvin-S-A-3-2-15,64
24618,frame267.jpg,head,65,704.5,148.0,Arvin-S-A-3-2-15,64
24623,frame277.jpg,head,65,563.0,214.5,Arvin-S-A-3-2-15,64
24628,frame287.jpg,handle,65,755.5,260.5,Arvin-S-A-3-2-15,64
24633,frame297.jpg,handle,65,707.5,264.0,Arvin-S-A-3-2-15,64
24638,frame307.jpg,handle,65,682.5,277.5,Arvin-S-A-3-2-15,64
24643,frame317.jpg,handle,65,667.5,287.5,Arvin-S-A-3-2-15,64
24648,frame333.jpg,handle,65,658.5,297.5,Arvin-S-A-3-2-15,64
24653,frame85.jpg,head,65,729.0,928.0,Arvin-S-A-3-2-15,64
24658,frame95.jpg,head,65,709.0,925.0,Arvin-S-A-3-2-15,64
24663,frame105.jpg,head,65,659.5,923.5,Arvin-S-A-3-2-15,64
24668,frame115.jpg,middle,65,634.0,786.5,Arvin-S-A-3-2-15,64
24673,frame125.jpg,middle,65,557.0,755.0,Arvin-S-A-3-2-15,64
24678,frame135.jpg,middle,65,481.0,683.5,Arvin-S-A-3-2-15,64
24683,frame145.jpg,middle,65,436.5,579.5,Arvin-S-A-3-2-15,64
24688,frame155.jpg,middle,65,438.0,461.5,Arvin-S-A-3-2-15,64
24693,frame165.jpg,middle,65,488.5,355.5,Arvin-S-A-3-2-15,64
24698,frame175.jpg,middle,65,568.5,274.0,Arvin-S-A-3-2-15,64
24703,frame185.jpg,middle,65,654.5,241.5,Arvin-S-A-3-2-15,64
24708,frame195.jpg,middle,65,704.5,242.0,Arvin-S-A-3-2-15,64
24713,frame205.jpg,middle,65,719.5,249.0,Arvin-S-A-3-2-15,64
24718,frame217.jpg,middle,65,658.5,273.0,Arvin-S-A-3-2-15,64
24723,frame229.jpg,middle,65,521.5,466.0,Arvin-S-A-3-2-15,64
24728,frame239.jpg,head,65,692.5,925.5,Arvin-S-A-3-2-15,64
24733,frame249.jpg,middle,65,1020.0,553.0,Arvin-S-A-3-2-15,64
24738,frame259.jpg,middle,65,923.5,301.0,Arvin-S-A-3-2-15,64
24743,frame269.jpg,middle,65,766.5,221.5,Arvin-S-A-3-2-15,64
24748,frame279.jpg,middle,65,670.5,239.0,Arvin-S-A-3-2-15,64
24753,frame289.jpg,middle,65,636.5,292.5,Arvin-S-A-3-2-15,64
24758,frame299.jpg,middle,65,645.5,344.0,Arvin-S-A-3-2-15,64
24763,frame309.jpg,middle,65,674.5,377.0,Arvin-S-A-3-2-15,64
24768,frame319.jpg,middle,65,696.5,390.0,Arvin-S-A-3-2-15,64
24773,frame335.jpg,middle,65,713.5,392.0,Arvin-S-A-3-2-15,64
24778,frame87.jpg,middle,65,737.5,800.0,Arvin-S-A-3-2-15,64
24783,frame97.jpg,middle,65,721.0,801.0,Arvin-S-A-3-2-15,64
24788,frame107.jpg,middle,65,684.0,797.0,Arvin-S-A-3-2-15,64
24793,frame117.jpg,handle,65,687.5,663.5,Arvin-S-A-3-2-15,64
24798,frame127.jpg,handle,65,647.5,653.0,Arvin-S-A-3-2-15,64
24803,frame137.jpg,handle,65,602.5,629.5,Arvin-S-A-3-2-15,64
24808,frame147.jpg,handle,65,564.0,585.0,Arvin-S-A-3-2-15,64
24813,frame157.jpg,handle,65,528.0,529.5,Arvin-S-A-3-2-15,64
24818,frame167.jpg,handle,65,525.0,455.5,Arvin-S-A-3-2-15,64
24823,frame177.jpg,handle,65,538.5,388.5,Arvin-S-A-3-2-15,64
24828,frame187.jpg,handle,65,569.5,343.5,Arvin-S-A-3-2-15,64
24833,frame197.jpg,handle,65,597.0,324.5,Arvin-S-A-3-2-15,64
24838,frame209.jpg,handle,65,593.0,336.0,Arvin-S-A-3-2-15,64
24843,frame221.jpg,handle,65,563.0,428.5,Arvin-S-A-3-2-15,64
24848,frame231.jpg,handle,65,625.5,601.5,Arvin-S-A-3-2-15,64
24853,frame243.jpg,head,65,992.5,855.0,Arvin-S-A-3-2-15,64
24858,frame253.jpg,handle,65,915.0,510.5,Arvin-S-A-3-2-15,64
24863,frame263.jpg,handle,65,902.0,367.0,Arvin-S-A-3-2-15,64
24868,frame273.jpg,handle,65,842.0,287.5,Arvin-S-A-3-2-15,64
24873,frame283.jpg,head,65,536.5,277.5,Arvin-S-A-3-2-15,64
24878,frame293.jpg,head,65,567.0,378.5,Arvin-S-A-3-2-15,64
24883,frame303.jpg,head,65,643.5,447.0,Arvin-S-A-3-2-15,64
24888,frame313.jpg,head,65,704.0,476.0,Arvin-S-A-3-2-15,64
24893,frame327.jpg,head,65,757.5,480.5,Arvin-S-A-3-2-15,64
24898,frame341.jpg,head,65,779.0,473.5,Arvin-S-A-3-2-15,64
24899,frame18.jpg,handle,66,750.5,660.0,Arvin-S-A-3-2-20,65
24904,frame57.jpg,handle,66,751.5,658.5,Arvin-S-A-3-2-20,65
24909,frame67.jpg,handle,66,741.0,659.5,Arvin-S-A-3-2-20,65
24914,frame77.jpg,head,66,633.5,917.0,Arvin-S-A-3-2-20,65
24919,frame86.jpg,head,66,536.0,883.0,Arvin-S-A-3-2-20,65
24924,frame96.jpg,head,66,422.0,790.0,Arvin-S-A-3-2-20,65
24929,frame106.jpg,head,66,343.0,653.0,Arvin-S-A-3-2-20,65
24934,frame117.jpg,head,66,333.0,472.0,Arvin-S-A-3-2-20,65
24939,frame127.jpg,head,66,402.0,317.5,Arvin-S-A-3-2-20,65
24944,frame137.jpg,head,66,523.0,207.0,Arvin-S-A-3-2-20,65
24949,frame146.jpg,head,66,648.5,159.5,Arvin-S-A-3-2-20,65
24954,frame156.jpg,head,66,770.0,166.5,Arvin-S-A-3-2-20,65
24959,frame166.jpg,head,66,838.5,198.0,Arvin-S-A-3-2-20,65
24964,frame175.jpg,head,66,853.5,212.0,Arvin-S-A-3-2-20,65
24969,frame185.jpg,head,66,810.5,200.0,Arvin-S-A-3-2-20,65
24974,frame195.jpg,head,66,664.0,210.0,Arvin-S-A-3-2-20,65
24979,frame206.jpg,head,66,408.5,549.0,Arvin-S-A-3-2-20,65
24984,frame218.jpg,handle,66,848.5,620.5,Arvin-S-A-3-2-20,65
24989,frame228.jpg,head,66,1021.5,264.5,Arvin-S-A-3-2-20,65
24994,frame237.jpg,head,66,771.0,142.5,Arvin-S-A-3-2-20,65
24999,frame249.jpg,head,66,571.0,200.5,Arvin-S-A-3-2-20,65
25004,frame259.jpg,handle,66,763.0,251.5,Arvin-S-A-3-2-20,65
25009,frame270.jpg,handle,66,723.0,262.0,Arvin-S-A-3-2-20,65
25014,frame280.jpg,handle,66,699.0,274.0,Arvin-S-A-3-2-20,65
25019,frame296.jpg,handle,66,676.0,289.0,Arvin-S-A-3-2-20,65
25024,frame309.jpg,handle,66,671.0,297.5,Arvin-S-A-3-2-20,65
25029,frame346.jpg,handle,66,662.5,312.0,Arvin-S-A-3-2-20,65
25034,frame55.jpg,head,66,739.0,927.0,Arvin-S-A-3-2-20,65
25039,frame65.jpg,head,66,713.5,926.0,Arvin-S-A-3-2-20,65
25044,frame75.jpg,head,66,651.5,921.0,Arvin-S-A-3-2-20,65
25049,frame84.jpg,middle,66,629.0,783.5,Arvin-S-A-3-2-20,65
25054,frame94.jpg,middle,66,548.5,740.5,Arvin-S-A-3-2-20,65
25059,frame104.jpg,middle,66,482.5,662.0,Arvin-S-A-3-2-20,65
25064,frame115.jpg,middle,66,442.0,547.5,Arvin-S-A-3-2-20,65
25069,frame125.jpg,middle,66,454.5,438.0,Arvin-S-A-3-2-20,65
25074,frame135.jpg,middle,66,506.5,336.5,Arvin-S-A-3-2-20,65
25079,frame144.jpg,middle,66,580.0,273.0,Arvin-S-A-3-2-20,65
25084,frame154.jpg,middle,66,661.5,242.0,Arvin-S-A-3-2-20,65
25089,frame164.jpg,middle,66,721.5,238.5,Arvin-S-A-3-2-20,65
25094,frame173.jpg,middle,66,737.0,248.5,Arvin-S-A-3-2-20,65
25099,frame183.jpg,middle,66,715.0,252.0,Arvin-S-A-3-2-20,65
25104,frame193.jpg,middle,66,634.0,293.0,Arvin-S-A-3-2-20,65
25109,frame204.jpg,middle,66,521.0,520.5,Arvin-S-A-3-2-20,65
25114,frame216.jpg,middle,66,908.0,757.0,Arvin-S-A-3-2-20,65
25119,frame226.jpg,middle,66,1012.0,419.0,Arvin-S-A-3-2-20,65
25124,frame235.jpg,middle,66,875.0,252.0,Arvin-S-A-3-2-20,65
25129,frame247.jpg,middle,66,713.0,217.5,Arvin-S-A-3-2-20,65
25134,frame257.jpg,middle,66,653.5,258.0,Arvin-S-A-3-2-20,65
25139,frame268.jpg,middle,66,656.5,319.0,Arvin-S-A-3-2-20,65
25144,frame278.jpg,middle,66,683.0,362.0,Arvin-S-A-3-2-20,65
25149,frame292.jpg,middle,66,711.0,379.5,Arvin-S-A-3-2-20,65
25154,frame305.jpg,middle,66,720.5,390.0,Arvin-S-A-3-2-20,65
25159,frame321.jpg,middle,66,730.0,394.5,Arvin-S-A-3-2-20,65
25164,frame53.jpg,middle,66,750.0,799.0,Arvin-S-A-3-2-20,65
25169,frame63.jpg,middle,66,736.5,798.5,Arvin-S-A-3-2-20,65
25174,frame73.jpg,middle,66,700.0,799.0,Arvin-S-A-3-2-20,65
25179,frame82.jpg,handle,66,709.5,661.0,Arvin-S-A-3-2-20,65
25184,frame92.jpg,handle,66,667.0,654.5,Arvin-S-A-3-2-20,65
25189,frame102.jpg,handle,66,621.0,631.5,Arvin-S-A-3-2-20,65
25194,frame113.jpg,handle,66,574.5,592.5,Arvin-S-A-3-2-20,65
25199,frame123.jpg,handle,66,543.5,538.5,Arvin-S-A-3-2-20,65
25204,frame133.jpg,handle,66,533.5,468.5,Arvin-S-A-3-2-20,65
25209,frame142.jpg,handle,66,540.5,408.0,Arvin-S-A-3-2-20,65
25214,frame152.jpg,handle,66,567.0,356.5,Arvin-S-A-3-2-20,65
25219,frame162.jpg,handle,66,597.5,326.5,Arvin-S-A-3-2-20,65
25224,frame172.jpg,handle,66,613.0,317.5,Arvin-S-A-3-2-20,65
25229,frame181.jpg,handle,66,605.0,331.5,Arvin-S-A-3-2-20,65
25234,frame191.jpg,handle,66,576.5,385.5,Arvin-S-A-3-2-20,65
25239,frame201.jpg,handle,66,590.5,541.0,Arvin-S-A-3-2-20,65
25244,frame214.jpg,head,66,848.5,927.5,Arvin-S-A-3-2-20,65
25249,frame224.jpg,handle,66,911.5,540.5,Arvin-S-A-3-2-20,65
25254,frame234.jpg,handle,66,916.5,383.0,Arvin-S-A-3-2-20,65
25259,frame243.jpg,handle,66,867.0,296.0,Arvin-S-A-3-2-20,65
25264,frame255.jpg,head,66,542.5,259.5,Arvin-S-A-3-2-20,65
25269,frame266.jpg,head,66,589.0,372.5,Arvin-S-A-3-2-20,65
25274,frame276.jpg,head,66,670.5,440.0,Arvin-S-A-3-2-20,65
25279,frame288.jpg,head,66,735.5,470.5,Arvin-S-A-3-2-20,65
25284,frame303.jpg,head,66,770.0,474.0,Arvin-S-A-3-2-20,65
25289,frame319.jpg,head,66,787.5,469.5,Arvin-S-A-3-2-20,65
25292,frame18.jpg,handle,67,750.0,670.0,Arvin-S-A-3-3-16,66
25297,frame107.jpg,handle,67,745.5,666.5,Arvin-S-A-3-3-16,66
25302,frame117.jpg,handle,67,738.0,666.5,Arvin-S-A-3-3-16,66
25307,frame126.jpg,head,67,634.0,918.0,Arvin-S-A-3-3-16,66
25312,frame136.jpg,head,67,530.0,883.5,Arvin-S-A-3-3-16,66
25317,frame146.jpg,head,67,416.5,791.0,Arvin-S-A-3-3-16,66
25322,frame155.jpg,head,67,346.5,662.0,Arvin-S-A-3-3-16,66
25327,frame165.jpg,head,67,334.5,490.0,Arvin-S-A-3-3-16,66
25332,frame174.jpg,head,67,393.5,341.5,Arvin-S-A-3-3-16,66
25337,frame184.jpg,head,67,513.5,221.0,Arvin-S-A-3-3-16,66
25342,frame194.jpg,head,67,656.5,167.5,Arvin-S-A-3-3-16,66
25347,frame203.jpg,head,67,764.5,176.0,Arvin-S-A-3-3-16,66
25352,frame213.jpg,head,67,833.0,209.5,Arvin-S-A-3-3-16,66
25357,frame223.jpg,head,67,839.5,221.5,Arvin-S-A-3-3-16,66
25362,frame232.jpg,head,67,778.0,205.0,Arvin-S-A-3-3-16,66
25367,frame242.jpg,head,67,577.0,258.5,Arvin-S-A-3-3-16,66
25372,frame253.jpg,head,67,484.0,794.5,Arvin-S-A-3-3-16,66
25377,frame263.jpg,handle,67,868.0,605.5,Arvin-S-A-3-3-16,66
25382,frame274.jpg,head,67,969.5,200.5,Arvin-S-A-3-3-16,66
25387,frame284.jpg,head,67,695.0,125.5,Arvin-S-A-3-3-16,66
25392,frame294.jpg,head,67,552.5,220.0,Arvin-S-A-3-3-16,66
25397,frame303.jpg,handle,67,748.0,249.0,Arvin-S-A-3-3-16,66
25402,frame313.jpg,handle,67,712.0,263.5,Arvin-S-A-3-3-16,66
25407,frame324.jpg,handle,67,689.0,280.5,Arvin-S-A-3-3-16,66
25412,frame336.jpg,handle,67,680.5,293.0,Arvin-S-A-3-3-16,66
25417,frame346.jpg,handle,67,676.5,301.5,Arvin-S-A-3-3-16,66
25422,frame359.jpg,handle,67,677.5,305.5,Arvin-S-A-3-3-16,66
25427,frame105.jpg,head,67,727.5,930.0,Arvin-S-A-3-3-16,66
25432,frame115.jpg,head,67,702.5,928.5,Arvin-S-A-3-3-16,66
25437,frame124.jpg,handle,67,727.0,667.5,Arvin-S-A-3-3-16,66
25442,frame134.jpg,middle,67,621.5,788.0,Arvin-S-A-3-3-16,66
25447,frame144.jpg,middle,67,546.0,743.0,Arvin-S-A-3-3-16,66
25452,frame153.jpg,middle,67,479.5,671.0,Arvin-S-A-3-3-16,66
25457,frame163.jpg,middle,67,441.0,567.0,Arvin-S-A-3-3-16,66
25462,frame173.jpg,middle,67,450.0,444.5,Arvin-S-A-3-3-16,66
25467,frame182.jpg,middle,67,497.5,350.5,Arvin-S-A-3-3-16,66
25472,frame192.jpg,middle,67,580.0,277.0,Arvin-S-A-3-3-16,66
25477,frame201.jpg,middle,67,654.5,249.5,Arvin-S-A-3-3-16,66
25482,frame211.jpg,middle,67,716.0,248.0,Arvin-S-A-3-3-16,66
25487,frame221.jpg,middle,67,724.5,257.0,Arvin-S-A-3-3-16,66
25492,frame230.jpg,middle,67,696.5,262.5,Arvin-S-A-3-3-16,66
25497,frame240.jpg,middle,67,587.5,334.0,Arvin-S-A-3-3-16,66
25502,frame251.jpg,middle,67,545.5,656.5,Arvin-S-A-3-3-16,66
25507,frame261.jpg,middle,67,941.0,724.0,Arvin-S-A-3-3-16,66
25512,frame271.jpg,middle,67,1001.5,380.0,Arvin-S-A-3-3-16,66
25517,frame282.jpg,middle,67,819.0,209.0,Arvin-S-A-3-3-16,66
25522,frame292.jpg,middle,67,688.5,215.5,Arvin-S-A-3-3-16,66
25527,frame301.jpg,middle,67,649.5,272.5,Arvin-S-A-3-3-16,66
25532,frame311.jpg,middle,67,667.5,342.5,Arvin-S-A-3-3-16,66
25537,frame321.jpg,middle,67,700.5,380.0,Arvin-S-A-3-3-16,66
25542,frame334.jpg,middle,67,717.0,394.5,Arvin-S-A-3-3-16,66
25547,frame344.jpg,middle,67,723.5,397.0,Arvin-S-A-3-3-16,66
25552,frame357.jpg,middle,67,728.0,401.5,Arvin-S-A-3-3-16,66
25557,frame103.jpg,middle,67,742.5,806.0,Arvin-S-A-3-3-16,66
25562,frame113.jpg,middle,67,729.0,798.5,Arvin-S-A-3-3-16,66
25567,frame123.jpg,middle,67,693.0,801.0,Arvin-S-A-3-3-16,66
25572,frame132.jpg,handle,67,704.5,668.5,Arvin-S-A-3-3-16,66
25577,frame142.jpg,handle,67,661.0,661.5,Arvin-S-A-3-3-16,66
25582,frame151.jpg,handle,67,618.5,643.5,Arvin-S-A-3-3-16,66
25587,frame161.jpg,handle,67,574.0,609.0,Arvin-S-A-3-3-16,66
25592,frame171.jpg,handle,67,537.5,549.0,Arvin-S-A-3-3-16,66
25597,frame180.jpg,handle,67,524.5,481.5,Arvin-S-A-3-3-16,66
25602,frame190.jpg,handle,67,535.5,409.0,Arvin-S-A-3-3-16,66
25607,frame199.jpg,handle,67,561.0,360.0,Arvin-S-A-3-3-16,66
25612,frame209.jpg,handle,67,595.0,328.5,Arvin-S-A-3-3-16,66
25617,frame219.jpg,handle,67,608.5,321.5,Arvin-S-A-3-3-16,66
25622,frame228.jpg,handle,67,595.0,339.0,Arvin-S-A-3-3-16,66
25627,frame238.jpg,handle,67,564.5,423.5,Arvin-S-A-3-3-16,66
25632,frame249.jpg,handle,67,641.5,619.0,Arvin-S-A-3-3-16,66
25637,frame261.jpg,head,67,1051.0,796.0,Arvin-S-A-3-3-16,66
25642,frame271.jpg,handle,67,929.0,475.5,Arvin-S-A-3-3-16,66
25647,frame282.jpg,handle,67,887.0,320.5,Arvin-S-A-3-3-16,66
25652,frame292.jpg,handle,67,815.5,261.0,Arvin-S-A-3-3-16,66
25657,frame301.jpg,head,67,548.5,315.5,Arvin-S-A-3-3-16,66
25662,frame311.jpg,head,67,632.5,428.5,Arvin-S-A-3-3-16,66
25667,frame321.jpg,head,67,718.5,478.0,Arvin-S-A-3-3-16,66
25672,frame334.jpg,head,67,764.0,490.5,Arvin-S-A-3-3-16,66
25677,frame344.jpg,head,67,775.5,491.0,Arvin-S-A-3-3-16,66
25682,frame357.jpg,head,67,785.0,489.5,Arvin-S-A-3-3-16,66
25684,frame0.jpg,handle,68,742.0,669.0,Arvin-S-A-3-4-17,67
25689,frame11.jpg,handle,68,731.0,667.0,Arvin-S-A-3-4-17,67
25694,frame21.jpg,head,68,623.5,922.0,Arvin-S-A-3-4-17,67
25699,frame30.jpg,head,68,526.5,888.0,Arvin-S-A-3-4-17,67
25704,frame40.jpg,head,68,407.0,796.0,Arvin-S-A-3-4-17,67
25709,frame50.jpg,head,68,326.5,644.0,Arvin-S-A-3-4-17,67
25714,frame59.jpg,head,68,321.5,481.5,Arvin-S-A-3-4-17,67
25719,frame69.jpg,head,68,402.0,312.5,Arvin-S-A-3-4-17,67
25724,frame79.jpg,head,68,540.5,197.0,Arvin-S-A-3-4-17,67
25729,frame88.jpg,head,68,678.5,162.0,Arvin-S-A-3-4-17,67
25734,frame100.jpg,head,68,810.5,199.5,Arvin-S-A-3-4-17,67
25739,frame115.jpg,head,68,847.5,236.5,Arvin-S-A-3-4-17,67
25744,frame131.jpg,head,68,676.0,213.0,Arvin-S-A-3-4-17,67
25749,frame142.jpg,head,68,398.0,532.0,Arvin-S-A-3-4-17,67
25754,frame154.jpg,handle,68,842.0,626.0,Arvin-S-A-3-4-17,67
25759,frame163.jpg,head,68,1064.0,305.0,Arvin-S-A-3-4-17,67
25764,frame173.jpg,head,68,759.0,139.0,Arvin-S-A-3-4-17,67
25769,frame183.jpg,head,68,570.5,201.5,Arvin-S-A-3-4-17,67
25774,frame192.jpg,handle,68,762.5,251.0,Arvin-S-A-3-4-17,67
25779,frame204.jpg,handle,68,714.5,260.0,Arvin-S-A-3-4-17,67
25784,frame214.jpg,handle,68,692.0,270.5,Arvin-S-A-3-4-17,67
25789,frame223.jpg,handle,68,682.5,283.0,Arvin-S-A-3-4-17,67
25794,frame237.jpg,handle,68,672.0,292.5,Arvin-S-A-3-4-17,67
25799,frame258.jpg,handle,68,669.0,299.5,Arvin-S-A-3-4-17,67
25804,frame269.jpg,handle,68,667.5,302.0,Arvin-S-A-3-4-17,67
25809,frame293.jpg,handle,68,668.0,305.5,Arvin-S-A-3-4-17,67
25814,frame334.jpg,handle,68,674.5,305.5,Arvin-S-A-3-4-17,67
25819,frame0.jpg,head,68,722.5,933.0,Arvin-S-A-3-4-17,67
25824,frame11.jpg,head,68,693.0,930.0,Arvin-S-A-3-4-17,67
25829,frame21.jpg,handle,68,712.5,668.0,Arvin-S-A-3-4-17,67
25834,frame30.jpg,middle,68,601.5,780.0,Arvin-S-A-3-4-17,67
25839,frame40.jpg,middle,68,517.0,726.0,Arvin-S-A-3-4-17,67
25844,frame50.jpg,middle,68,455.5,637.0,Arvin-S-A-3-4-17,67
25849,frame59.jpg,middle,68,429.5,531.5,Arvin-S-A-3-4-17,67
25854,frame69.jpg,middle,68,455.0,406.5,Arvin-S-A-3-4-17,67
25859,frame79.jpg,middle,68,526.5,312.0,Arvin-S-A-3-4-17,67
25864,frame88.jpg,middle,68,610.5,258.0,Arvin-S-A-3-4-17,67
25869,frame100.jpg,middle,68,700.5,246.5,Arvin-S-A-3-4-17,67
25874,frame115.jpg,middle,68,727.5,257.5,Arvin-S-A-3-4-17,67
25879,frame131.jpg,middle,68,611.0,309.0,Arvin-S-A-3-4-17,67
25884,frame142.jpg,middle,68,513.0,585.0,Arvin-S-A-3-4-17,67
25889,frame154.jpg,middle,68,951.5,709.0,Arvin-S-A-3-4-17,67
25894,frame163.jpg,middle,68,998.0,393.0,Arvin-S-A-3-4-17,67
25899,frame173.jpg,middle,68,830.0,229.0,Arvin-S-A-3-4-17,67
25904,frame183.jpg,middle,68,694.5,220.5,Arvin-S-A-3-4-17,67
25909,frame192.jpg,middle,68,647.5,269.0,Arvin-S-A-3-4-17,67
25914,frame204.jpg,middle,68,667.5,335.0,Arvin-S-A-3-4-17,67
25919,frame214.jpg,middle,68,701.5,362.0,Arvin-S-A-3-4-17,67
25924,frame223.jpg,middle,68,721.0,376.0,Arvin-S-A-3-4-17,67
25929,frame237.jpg,middle,68,720.0,383.0,Arvin-S-A-3-4-17,67
25934,frame258.jpg,middle,68,714.5,384.5,Arvin-S-A-3-4-17,67
25939,frame269.jpg,middle,68,718.0,390.0,Arvin-S-A-3-4-17,67
25944,frame293.jpg,middle,68,727.5,391.0,Arvin-S-A-3-4-17,67
25949,frame334.jpg,middle,68,725.5,386.5,Arvin-S-A-3-4-17,67
25954,frame0.jpg,middle,68,733.5,803.0,Arvin-S-A-3-4-17,67
25959,frame11.jpg,middle,68,712.0,805.0,Arvin-S-A-3-4-17,67
25964,frame21.jpg,middle,68,664.5,798.0,Arvin-S-A-3-4-17,67
25969,frame30.jpg,handle,68,677.5,666.5,Arvin-S-A-3-4-17,67
25974,frame40.jpg,handle,68,634.0,653.5,Arvin-S-A-3-4-17,67
25979,frame50.jpg,handle,68,582.5,623.0,Arvin-S-A-3-4-17,67
25984,frame59.jpg,handle,68,545.5,578.5,Arvin-S-A-3-4-17,67
