,filename,width,height,class,xmin,ymin,xmax,ymax
9809,fc2_save_2020-11-06-102219-0000_frame85.jpg,1280,1024,1,329,231,348,263
9811,fc2_save_2020-11-06-102219-0000_frame73.jpg,1280,1024,1,249,474,265,502
9812,fc2_save_2020-11-06-102219-0000_frame68.jpg,1280,1024,1,635,166,656,182
9813,fc2_save_2020-11-06-102219-0000_frame86.jpg,1280,1024,1,334,284,355,318
9814,fc2_save_2020-11-06-102219-0000_frame136.jpg,1280,1024,1,544,148,562,169
9816,fc2_save_2020-11-06-102219-0000_frame128.jpg,1280,1024,1,497,143,522,170
9817,fc2_save_2020-11-06-102219-0000_frame54.jpg,1280,1024,1,159,665,178,680
9818,fc2_save_2020-11-06-102219-0000_frame135.jpg,1280,1024,1,542,142,564,164
9819,fc2_save_2020-11-06-102219-0000_frame59.jpg,1280,1024,1,169,270,188,294
9820,fc2_save_2020-11-06-102219-0000_frame126.jpg,1280,1024,1,478,164,502,192
9821,fc2_save_2020-11-06-102219-0000_frame76.jpg,1280,1024,1,931,662,958,686
9822,fc2_save_2020-11-06-102245-0000_frame125.jpg,1280,1024,1,734,169,748,188
9823,fc2_save_2020-11-06-102245-0000_frame44.jpg,1280,1024,1,311,819,329,836
9824,fc2_save_2020-11-06-102245-0000_frame72.jpg,1280,1024,1,753,165,774,179
9825,fc2_save_2020-11-06-102245-0000_frame73.jpg,1280,1024,1,641,106,665,117
9826,fc2_save_2020-11-06-102245-0000_frame40.jpg,1280,1024,1,474,868,491,887
9827,fc2_save_2020-11-06-102245-0000_frame65.jpg,1280,1024,1,398,258,420,279
9828,fc2_save_2020-11-06-102245-0000_frame103.jpg,1280,1024,1,498,144,521,174
9829,fc2_save_2020-11-06-102245-0000_frame51.jpg,1280,1024,1,112,383,136,408
9830,fc2_save_2020-11-06-102245-0000_frame46.jpg,1280,1024,1,211,744,231,760
9832,fc2_save_2020-11-06-102245-0000_frame68.jpg,1280,1024,1,638,868,665,891
9833,fc2_save_2020-11-06-102245-0000_frame101.jpg,1280,1024,1,491,201,512,237
9834,fc2_save_2020-11-06-102245-0000_frame56.jpg,1280,1024,1,404,102,423,123
9835,fc2_save_2020-11-06-102245-0000_frame38.jpg,1280,1024,1,516,871,531,891
9836,fc2_save_2020-11-06-102245-0000_frame120.jpg,1280,1024,1,735,130,754,149
9837,fc2_save_2020-11-06-102245-0000_frame55.jpg,1280,1024,1,329,124,348,148
9838,fc2_save_2020-11-06-102245-0000_frame50.jpg,1280,1024,1,100,468,126,490
9839,fc2_save_2020-11-06-102245-0000_frame77.jpg,1280,1024,1,365,117,389,147
9840,fc2_save_2020-11-06-102245-0000_frame119.jpg,1280,1024,1,736,128,755,147
9842,fc2_save_2020-11-06-102245-0000_frame127.jpg,1280,1024,1,732,203,743,220
9843,fc2_save_2020-11-06-102245-0000_frame59.jpg,1280,1024,1,581,121,604,139
9844,fc2_save_2020-11-06-102245-0000_frame42.jpg,1280,1024,1,405,854,422,872
9846,fc2_save_2020-11-06-102245-0000_frame113.jpg,1280,1024,1,702,94,722,111
9847,fc2_save_2020-11-06-102245-0000_frame58.jpg,1280,1024,1,533,104,555,123
9848,fc2_save_2020-11-06-102245-0000_frame111.jpg,1280,1024,1,668,77,690,97
9849,fc2_save_2020-11-06-102245-0000_frame129.jpg,1280,1024,1,731,256,741,273
9851,fc2_save_2020-11-06-102245-0000_frame57.jpg,1280,1024,1,474,94,496,114
9852,fc2_save_2020-11-06-102245-0000_frame78.jpg,1280,1024,1,349,166,373,202
9853,fc2_save_2020-11-06-102245-0000_frame76.jpg,1280,1024,1,400,81,426,107
9854,fc2_save_2020-11-06-102245-0000_frame100.jpg,1280,1024,1,496,231,515,267
9855,fc2_save_2020-11-06-102245-0000_frame35.jpg,1280,1024,1,537,876,552,895
9856,fc2_save_2020-11-06-102245-0000_frame134.jpg,1280,1024,1,713,414,736,428
9857,fc2_save_2020-11-06-102245-0000_frame110.jpg,1280,1024,1,648,72,670,91
9858,fc2_save_2020-11-06-102245-0000_frame135.jpg,1280,1024,1,711,440,723,454
9859,fc2_save_2020-11-06-102245-0000_frame118.jpg,1280,1024,1,736,126,755,143
9860,fc2_save_2020-11-06-102245-0000_frame39.jpg,1280,1024,1,500,869,514,889
9861,fc2_save_2020-11-06-102245-0000_frame60.jpg,1280,1024,1,614,139,636,156
9862,fc2_save_2020-11-06-102245-0000_frame109.jpg,1280,1024,1,625,72,648,90
9863,fc2_save_2020-11-06-102245-0000_frame105.jpg,1280,1024,1,531,101,554,127
9866,fc2_save_2020-11-06-102245-0000_frame131.jpg,1280,1024,1,725,315,742,341
9867,fc2_save_2020-11-06-102245-0000_frame64.jpg,1280,1024,1,511,207,532,222
9868,fc2_save_2020-11-06-102245-0000_frame104.jpg,1280,1024,1,513,120,536,150
9869,fc2_save_2020-11-06-102245-0000_frame133.jpg,1280,1024,1,718,382,741,397
9871,fc2_save_2020-11-06-102245-0000_frame36.jpg,1280,1024,1,535,872,550,889
9873,fc2_save_2020-11-06-102245-0000_frame122.jpg,1280,1024,1,734,137,752,157
9874,fc2_save_2020-11-06-102245-0000_frame132.jpg,1280,1024,1,725,348,743,364
9875,fc2_save_2020-11-06-102245-0000_frame107.jpg,1280,1024,1,576,77,598,98
9876,fc2_save_2020-11-06-102245-0000_frame67.jpg,1280,1024,1,275,702,306,733
9877,fc2_save_2020-11-06-102245-0000_frame62.jpg,1280,1024,1,615,174,637,189
9878,fc2_save_2020-11-06-102245-0000_frame123.jpg,1280,1024,1,734,142,751,161
9879,fc2_save_2020-11-06-102245-0000_frame116.jpg,1280,1024,1,730,111,751,132
9880,fc2_save_2020-11-06-102245-0000_frame49.jpg,1280,1024,1,106,550,132,569
9881,fc2_save_2020-11-06-102245-0000_frame108.jpg,1280,1024,1,599,71,624,91
9882,fc2_save_2020-11-06-102245-0000_frame48.jpg,1280,1024,1,127,624,155,643
9883,fc2_save_2020-11-06-102245-0000_frame115.jpg,1280,1024,1,724,109,745,127
9884,fc2_save_2020-11-06-102245-0000_frame53.jpg,1280,1024,1,194,229,211,255
9885,fc2_save_2020-11-06-102245-0000_frame106.jpg,1280,1024,1,552,85,577,109
9886,fc2_save_2020-11-06-102245-0000_frame121.jpg,1280,1024,1,736,133,754,153
9887,Huang-L-A-3-N-1-27_frame215.jpg,1280,1024,1,549,406,562,416
9888,Huang-L-A-3-N-1-27_frame204.jpg,1280,1024,1,613,389,625,398
9890,Huang-L-A-3-N-1-27_frame118.jpg,1280,1024,1,391,686,409,700
9891,Huang-L-A-3-N-1-27_frame186.jpg,1280,1024,1,593,363,606,372
9892,Huang-L-A-3-N-1-27_frame254.jpg,1280,1024,1,670,387,681,395
9894,Huang-L-A-3-N-1-27_frame70.jpg,1280,1024,1,564,749,576,766
9895,Huang-L-A-3-N-1-27_frame102.jpg,1280,1024,1,473,735,488,752
9896,Huang-L-A-3-N-1-27_frame121.jpg,1280,1024,1,377,671,397,685
9897,Huang-L-A-3-N-1-27_frame96.jpg,1280,1024,1,500,742,514,760
9898,Huang-L-A-3-N-1-27_frame166.jpg,1280,1024,1,468,373,478,387
9900,Huang-L-A-3-N-1-27_frame176.jpg,1280,1024,1,539,355,551,367
9901,Huang-L-A-3-N-1-27_frame201.jpg,1280,1024,1,617,385,630,394
9902,Huang-L-A-3-N-1-27_frame252.jpg,1280,1024,1,689,400,702,409
9903,Huang-L-A-3-N-1-27_frame210.jpg,1280,1024,1,588,395,601,404
9904,Huang-L-A-3-N-1-27_frame180.jpg,1280,1024,1,562,358,575,370
9905,Huang-L-A-3-N-1-27_frame214.jpg,1280,1024,1,559,404,571,413
9906,Huang-L-A-3-N-1-27_frame224.jpg,1280,1024,1,427,506,438,523
9907,Huang-L-A-3-N-1-27_frame177.jpg,1280,1024,1,545,356,558,368
9908,Huang-L-A-3-N-1-27_frame267.jpg,1280,1024,1,560,348,572,358
9910,Huang-L-A-3-N-1-27_frame133.jpg,1280,1024,1,341,594,359,609
9911,Huang-L-A-3-N-1-27_frame123.jpg,1280,1024,1,370,660,389,674
9912,Huang-L-A-3-N-1-27_frame283.jpg,1280,1024,1,490,376,503,391
9913,Huang-L-A-3-N-1-27_frame184.jpg,1280,1024,1,585,362,598,372
9915,Huang-L-A-3-N-1-27_frame217.jpg,1280,1024,1,526,417,538,427
9916,Huang-L-A-3-N-1-27_frame147.jpg,1280,1024,1,356,485,371,501
9917,Huang-L-A-3-N-1-27_frame98.jpg,1280,1024,1,493,740,507,757
9918,Huang-L-A-3-N-1-27_frame230.jpg,1280,1024,1,467,711,488,727
9919,Huang-L-A-3-N-1-27_frame142.jpg,1280,1024,1,346,525,363,540
9920,Huang-L-A-3-N-1-27_frame131.jpg,1280,1024,1,349,607,368,620
9921,Huang-L-A-3-N-1-27_frame255.jpg,1280,1024,1,660,382,671,390
9922,Huang-L-A-3-N-1-27_frame188.jpg,1280,1024,1,600,367,613,376
9923,Huang-L-A-3-N-1-27_frame229.jpg,1280,1024,1,433,676,455,692
9924,Huang-L-A-3-N-1-27_frame281.jpg,1280,1024,1,495,369,509,385
9925,Huang-L-A-3-N-1-27_frame154.jpg,1280,1024,1,389,436,401,452
9927,Huang-L-A-3-N-1-27_frame232.jpg,1280,1024,1,572,748,585,770
9928,Huang-L-A-3-N-1-27_frame151.jpg,1280,1024,1,373,457,386,473
9930,Huang-L-A-3-N-1-27_frame149.jpg,1280,1024,1,364,470,377,487
9932,Huang-L-A-3-N-1-27_frame257.jpg,1280,1024,1,640,373,653,382
9933,Huang-L-A-3-N-1-27_frame88.jpg,1280,1024,1,530,746,543,764
9935,Huang-L-A-3-N-1-27_frame280.jpg,1280,1024,1,496,367,509,383
9936,Huang-L-A-3-N-1-27_frame231.jpg,1280,1024,1,515,737,533,756
9937,Huang-L-A-3-N-1-27_frame208.jpg,1280,1024,1,598,392,610,401
9939,Huang-L-A-3-N-1-27_frame258.jpg,1280,1024,1,632,367,643,374
9940,Huang-L-A-3-N-1-27_frame156.jpg,1280,1024,1,401,423,412,439
9941,Huang-L-A-3-N-1-27_frame199.jpg,1280,1024,1,619,383,631,392
9943,Huang-L-A-3-N-1-27_frame220.jpg,1280,1024,1,484,441,497,452
9944,Huang-L-A-3-N-1-27_frame207.jpg,1280,1024,1,603,392,616,401
9945,Huang-L-A-3-N-1-27_frame221.jpg,1280,1024,1,469,450,481,462
9946,Huang-L-A-3-N-1-27_frame164.jpg,1280,1024,1,454,380,464,394
9948,Huang-L-A-3-N-1-27_frame250.jpg,1280,1024,1,717,422,724,432
9949,Huang-L-A-3-N-1-27_frame223.jpg,1280,1024,1,439,485,452,500
9950,Huang-L-A-3-N-1-27_frame172.jpg,1280,1024,1,511,359,524,372
9951,Huang-L-A-3-N-1-27_frame94.jpg,1280,1024,1,509,744,522,760
9952,Huang-L-A-3-N-1-27_frame271.jpg,1280,1024,1,534,349,547,361
9953,Huang-L-A-3-N-1-27_frame168.jpg,1280,1024,1,481,367,494,382
9954,Huang-L-A-3-N-1-27_frame212.jpg,1280,1024,1,575,400,588,409
9955,Huang-L-A-3-N-1-27_frame251.jpg,1280,1024,1,700,411,712,419
9956,Huang-L-A-3-N-1-27_frame222.jpg,1280,1024,1,453,464,465,478
9957,Huang-L-A-3-N-1-27_frame196.jpg,1280,1024,1,619,378,630,388
9958,Huang-L-A-3-N-1-27_frame170.jpg,1280,1024,1,496,364,508,378
9959,Huang-L-A-3-N-1-27_frame243.jpg,1280,1024,1,780,516,785,527
9960,Huang-L-A-3-N-1-27_frame160.jpg,1280,1024,1,425,399,436,415
9961,Huang-L-A-3-N-1-27_frame213.jpg,1280,1024,1,567,402,580,412
9962,Huang-L-A-3-N-1-27_frame253.jpg,1280,1024,1,679,394,691,403
9963,Huang-L-A-3-N-1-27_frame206.jpg,1280,1024,1,607,391,619,400
9964,Huang-L-A-3-N-1-27_frame129.jpg,1280,1024,1,351,623,371,636
9965,Huang-L-A-3-N-1-27_frame198.jpg,1280,1024,1,618,381,630,390
9966,Huang-L-A-3-N-1-27_frame127.jpg,1280,1024,1,356,635,377,649
9967,Huang-L-A-3-N-1-27_frame205.jpg,1280,1024,1,611,390,623,398
9968,Huang-L-A-3-N-1-27_frame137.jpg,1280,1024,1,341,564,359,578
9969,Huang-L-A-3-N-1-27_frame194.jpg,1280,1024,1,616,375,628,384
9971,Huang-L-A-3-N-1-28_frame201.jpg,1280,1024,1,634,329,649,340
9972,Huang-L-A-3-N-1-28_frame131.jpg,1280,1024,1,291,783,323,809
9973,Huang-L-A-3-N-1-28_frame226.jpg,1280,1024,1,446,412,465,425
9974,Huang-L-A-3-N-1-28_frame196.jpg,1280,1024,1,619,319,635,328
9976,Huang-L-A-3-N-1-28_frame114.jpg,1280,1024,1,454,871,469,900
9977,Huang-L-A-3-N-1-28_frame264.jpg,1280,1024,1,634,307,652,316
9978,Huang-L-A-3-N-1-28_frame108.jpg,1280,1024,1,498,878,513,909
9979,Huang-L-A-3-N-1-28_frame0.jpg,1280,1024,1,574,880,587,908
9980,Huang-L-A-3-N-1-28_frame106.jpg,1280,1024,1,511,878,525,909
9981,Huang-L-A-3-N-1-28_frame116.jpg,1280,1024,1,435,868,454,898
9982,Huang-L-A-3-N-1-28_frame100.jpg,1280,1024,1,540,880,554,910
9983,Huang-L-A-3-N-1-28_frame157.jpg,1280,1024,1,264,451,287,474
9984,Huang-L-A-3-N-1-28_frame153.jpg,1280,1024,1,243,504,267,521
9985,Huang-L-A-3-N-1-28_frame254.jpg,1280,1024,1,774,435,785,442
9986,Huang-L-A-3-N-1-28_frame169.jpg,1280,1024,1,382,337,396,352
9987,Huang-L-A-3-N-1-28_frame277.jpg,1280,1024,1,489,273,508,292
9988,Huang-L-A-3-N-1-28_frame195.jpg,1280,1024,1,614,316,631,326
9989,Huang-L-A-3-N-1-28_frame175.jpg,1280,1024,1,451,304,465,322
9990,Huang-L-A-3-N-1-28_frame214.jpg,1280,1024,1,607,351,624,361
9991,Huang-L-A-3-N-1-28_frame189.jpg,1280,1024,1,580,303,597,312
9992,Huang-L-A-3-N-1-28_frame190.jpg,1280,1024,1,587,305,603,316
9993,Huang-L-A-3-N-1-28_frame171.jpg,1280,1024,1,407,326,421,341
9994,Huang-L-A-3-N-1-28_frame129.jpg,1280,1024,1,309,801,340,828
9995,Huang-L-A-3-N-1-28_frame118.jpg,1280,1024,1,418,862,436,890
9996,Huang-L-A-3-N-1-28_frame218.jpg,1280,1024,1,574,361,590,369
9997,Huang-L-A-3-N-1-28_frame260.jpg,1280,1024,1,688,338,702,350
9998,Huang-L-A-3-N-1-28_frame177.jpg,1280,1024,1,472,300,486,314
10000,Huang-L-A-3-N-1-28_frame102.jpg,1280,1024,1,533,879,545,909
10001,Huang-L-A-3-N-1-28_frame253.jpg,1280,1024,1,794,433,803,443
10002,Huang-L-A-3-N-1-28_frame139.jpg,1280,1024,1,236,697,273,716
10003,Huang-L-A-3-N-1-28_frame232.jpg,1280,1024,1,324,598,347,620
10004,Huang-L-A-3-N-1-28_frame137.jpg,1280,1024,1,247,721,282,742
10005,Huang-L-A-3-N-1-28_frame127.jpg,1280,1024,1,328,817,357,845
10006,Huang-L-A-3-N-1-28_frame262.jpg,1280,1024,1,661,321,678,329
10007,Huang-L-A-3-N-1-28_frame179.jpg,1280,1024,1,492,297,509,310
10008,Huang-L-A-3-N-1-28_frame230.jpg,1280,1024,1,358,509,374,529
10009,Huang-L-A-3-N-1-28_frame252.jpg,1280,1024,1,808,442,817,453
10010,Huang-L-A-3-N-1-28_frame145.jpg,1280,1024,1,223,615,257,633
10011,Huang-L-A-3-N-1-28_frame271.jpg,1280,1024,1,548,277,569,290
10012,Huang-L-A-3-N-1-28_frame275.jpg,1280,1024,1,509,272,530,287
10013,Huang-L-A-3-N-1-28_frame143.jpg,1280,1024,1,224,643,258,661
10014,Huang-L-A-3-N-1-28_frame149.jpg,1280,1024,1,229,560,257,575
10015,Huang-L-A-3-N-1-28_frame141.jpg,1280,1024,1,228,670,264,689
10016,Huang-L-A-3-N-1-28_frame172.jpg,1280,1024,1,415,318,431,336
10017,Huang-L-A-3-N-1-28_frame266.jpg,1280,1024,1,610,296,628,305
10018,Huang-L-A-3-N-1-28_frame96.jpg,1280,1024,1,554,880,568,909
10019,Huang-L-A-3-N-1-28_frame272.jpg,1280,1024,1,539,275,556,289
10020,Huang-L-A-3-N-1-28_frame186.jpg,1280,1024,1,557,299,573,308
10021,Huang-L-A-3-N-1-28_frame273.jpg,1280,1024,1,528,274,546,288
10022,Huang-L-A-3-N-1-28_frame228.jpg,1280,1024,1,402,447,418,464
10023,Huang-L-A-3-N-1-28_frame194.jpg,1280,1024,1,610,313,627,323
10024,Huang-L-A-3-N-1-28_frame104.jpg,1280,1024,1,523,882,536,910
10025,Huang-L-A-3-N-1-28_frame147.jpg,1280,1024,1,223,587,254,605
10026,Huang-L-A-3-N-1-28_frame185.jpg,1280,1024,1,549,294,565,308
10027,Huang-L-A-3-N-1-28_frame181.jpg,1280,1024,1,513,296,529,307
10028,Huang-L-A-3-N-1-28_frame206.jpg,1280,1024,1,636,338,654,348
10029,Huang-L-A-3-N-1-28_frame193.jpg,1280,1024,1,606,310,622,319
10030,Huang-L-A-3-N-1-28_frame208.jpg,1280,1024,1,633,343,650,354
10031,Huang-L-A-3-N-1-28_frame155.jpg,1280,1024,1,249,473,276,499
10032,Huang-L-A-3-N-1-28_frame180.jpg,1280,1024,1,502,298,519,309
10033,Huang-L-A-3-N-1-28_frame236.jpg,1280,1024,1,425,833,451,862
10034,Huang-L-A-3-N-1-28_frame212.jpg,1280,1024,1,619,349,635,359
10035,Huang-L-A-3-N-1-28_frame163.jpg,1280,1024,1,320,385,336,407
10036,Huang-L-A-3-N-1-28_frame98.jpg,1280,1024,1,548,880,560,908
10037,Huang-L-A-3-N-1-28_frame268.jpg,1280,1024,1,585,286,605,296
10038,Huang-L-A-3-N-1-28_frame159.jpg,1280,1024,1,284,428,301,449
10039,Huang-L-A-3-N-1-28_frame198.jpg,1280,1024,1,626,322,643,333
10041,Huang-L-A-3-N-1-28_frame210.jpg,1280,1024,1,627,345,643,356
10042,Huang-L-A-3-N-1-28_frame183.jpg,1280,1024,1,531,296,547,307
10043,Huang-L-A-3-N-1-28_frame161.jpg,1280,1024,1,301,407,317,427
10044,Huang-L-A-3-N-1-28_frame234.jpg,1280,1024,1,335,716,368,738
10045,Huang-L-A-3-N-1-28_frame151.jpg,1280,1024,1,234,530,261,550
10046,Huang-L-A-3-N-1-28_frame199.jpg,1280,1024,1,629,324,645,334
10048,Huang-L-A-3-N-1-28_frame192.jpg,1280,1024,1,599,309,615,319
10049,Huang-L-A-3-N-1-28_frame124.jpg,1280,1024,1,356,834,385,865
10050,Huang-L-A-3-N-1-28_frame184.jpg,1280,1024,1,540,296,557,307
10051,Huang-L-A-3-N-1-28_frame122.jpg,1280,1024,1,376,845,403,877
10052,Huang-L-A-3-N-1-28_frame191.jpg,1280,1024,1,594,306,609,316
10053,Huang-L-A-3-N-1-28_frame133.jpg,1280,1024,1,274,764,309,790
10054,Huang-L-A-3-N-1-28_frame182.jpg,1280,1024,1,522,295,538,308
10055,Huang-L-A-3-N-1-28_frame197.jpg,1280,1024,1,623,320,639,329
10056,Huang-L-A-3-N-2-29_frame206.jpg,1280,1024,1,475,844,499,875
10057,Huang-L-A-3-N-2-29_frame247.jpg,1280,1024,1,515,285,532,305
10058,Huang-L-A-3-N-2-29_frame172.jpg,1280,1024,1,645,332,659,343
10059,Huang-L-A-3-N-2-29_frame249.jpg,1280,1024,1,501,289,513,309
10061,Huang-L-A-3-N-2-29_frame137.jpg,1280,1024,1,391,337,404,358
10062,Huang-L-A-3-N-2-29_frame237.jpg,1280,1024,1,610,303,628,316
10063,Huang-L-A-3-N-2-29_frame218.jpg,1280,1024,1,853,532,861,548
10064,Huang-L-A-3-N-2-29_frame220.jpg,1280,1024,1,834,482,844,492
10065,Huang-L-A-3-N-2-29_frame107.jpg,1280,1024,1,244,661,278,679
10066,Huang-L-A-3-N-2-29_frame81.jpg,1280,1024,1,426,852,450,885
10067,Huang-L-A-3-N-2-29_frame105.jpg,1280,1024,1,249,685,283,703
10068,Huang-L-A-3-N-2-29_frame123.jpg,1280,1024,1,270,466,293,489
10069,Huang-L-A-3-N-2-29_frame99.jpg,1280,1024,1,281,747,314,768
10070,Huang-L-A-3-N-2-29_frame163.jpg,1280,1024,1,615,311,631,322
10071,Huang-L-A-3-N-2-29_frame159.jpg,1280,1024,1,593,303,609,314
10072,Huang-L-A-3-N-2-29_frame248.jpg,1280,1024,1,508,288,523,306
10073,Huang-L-A-3-N-2-29_frame176.jpg,1280,1024,1,636,339,661,351
10074,Huang-L-A-3-N-2-29_frame200.jpg,1280,1024,1,366,525,380,546
10075,Huang-L-A-3-N-2-29_frame180.jpg,1280,1024,1,636,347,651,359
10077,Huang-L-A-3-N-2-29_frame254.jpg,1280,1024,1,465,299,481,321
10078,Huang-L-A-3-N-2-29_frame259.jpg,1280,1024,1,442,316,461,341
10079,Huang-L-A-3-N-2-29_frame178.jpg,1280,1024,1,642,344,657,355
10080,Huang-L-A-3-N-2-29_frame205.jpg,1280,1024,1,410,800,441,824
10081,Huang-L-A-3-N-2-29_frame201.jpg,1280,1024,1,354,568,368,590
10082,Huang-L-A-3-N-2-29_frame135.jpg,1280,1024,1,371,353,384,373
10083,Huang-L-A-3-N-2-29_frame125.jpg,1280,1024,1,283,445,304,465
10084,Huang-L-A-3-N-2-29_frame233.jpg,1280,1024,1,658,321,674,333
10085,Huang-L-A-3-N-2-29_frame182.jpg,1280,1024,1,627,352,642,363
10086,Huang-L-A-3-N-2-29_frame101.jpg,1280,1024,1,268,728,301,748
10087,Huang-L-A-3-N-2-29_frame145.jpg,1280,1024,1,471,302,488,320
10088,Huang-L-A-3-N-2-29_frame258.jpg,1280,1024,1,446,311,462,336
10089,Huang-L-A-3-N-2-29_frame143.jpg,1280,1024,1,453,309,468,329
10090,Huang-L-A-3-N-2-29_frame133.jpg,1280,1024,1,350,366,365,389
10092,Huang-L-A-3-N-2-29_frame184.jpg,1280,1024,1,615,355,631,364
10093,Huang-L-A-3-N-2-29_frame245.jpg,1280,1024,1,532,287,548,305
10094,Huang-L-A-3-N-2-29_frame246.jpg,1280,1024,1,524,285,539,305
10096,Huang-L-A-3-N-2-29_frame255.jpg,1280,1024,1,458,303,476,324
10097,Huang-L-A-3-N-2-29_frame242.jpg,1280,1024,1,560,289,576,305
10098,Huang-L-A-3-N-2-29_frame149.jpg,1280,1024,1,512,296,528,309
10099,Huang-L-A-3-N-2-29_frame155.jpg,1280,1024,1,562,295,579,309
10100,Huang-L-A-3-N-2-29_frame147.jpg,1280,1024,1,493,296,508,313
10101,Huang-L-A-3-N-2-29_frame179.jpg,1280,1024,1,639,344,652,357
10102,Huang-L-A-3-N-2-29_frame252.jpg,1280,1024,1,477,293,492,315
10103,Huang-L-A-3-N-2-29_frame91.jpg,1280,1024,1,341,808,370,837
10104,Huang-L-A-3-N-2-29_frame256.jpg,1280,1024,1,453,305,472,329
10105,Huang-L-A-3-N-2-29_frame191.jpg,1280,1024,1,541,370,558,382
10106,Huang-L-A-3-N-2-29_frame257.jpg,1280,1024,1,450,309,467,333
10107,Huang-L-A-3-N-2-29_frame236.jpg,1280,1024,1,622,306,638,320
10108,Huang-L-A-3-N-2-29_frame199.jpg,1280,1024,1,383,489,400,510
10109,Huang-L-A-3-N-2-29_frame103.jpg,1280,1024,1,257,705,291,727
10110,Huang-L-A-3-N-2-29_frame253.jpg,1280,1024,1,471,297,487,318
10111,Huang-L-A-3-N-2-29_frame153.jpg,1280,1024,1,547,293,564,308
10112,Huang-L-A-3-N-2-29_frame190.jpg,1280,1024,1,556,367,572,379
10113,Huang-L-A-3-N-2-29_frame186.jpg,1280,1024,1,600,358,616,368
10114,Huang-L-A-3-N-2-29_frame221.jpg,1280,1024,1,821,461,829,468
10115,Huang-L-A-3-N-2-29_frame198.jpg,1280,1024,1,407,461,418,476
10116,Huang-L-A-3-N-2-29_frame224.jpg,1280,1024,1,774,434,785,443
10117,Huang-L-A-3-N-2-29_frame161.jpg,1280,1024,1,606,306,621,319
10118,Huang-L-A-3-N-2-29_frame185.jpg,1280,1024,1,608,356,624,367
10120,Huang-L-A-3-N-2-29_frame226.jpg,1280,1024,1,751,382,760,387
10121,Huang-L-A-3-N-2-29_frame169.jpg,1280,1024,1,638,325,654,336
10122,Huang-L-A-3-N-2-29_frame95.jpg,1280,1024,1,308,781,341,807
10123,Huang-L-A-3-N-2-29_frame251.jpg,1280,1024,1,483,292,499,312
10124,Huang-L-A-3-N-2-29_frame165.jpg,1280,1024,1,625,316,641,327
10125,Huang-L-A-3-N-2-29_frame203.jpg,1280,1024,1,345,676,373,701
10126,Huang-L-A-3-N-2-29_frame241.jpg,1280,1024,1,568,291,586,305
10127,Huang-L-A-3-N-2-29_frame225.jpg,1280,1024,1,766,393,777,401
10128,Huang-L-A-3-N-2-29_frame188.jpg,1280,1024,1,583,363,597,372
10130,Huang-L-A-3-N-2-29_frame239.jpg,1280,1024,1,591,296,606,312
10131,Huang-L-A-3-N-2-29_frame157.jpg,1280,1024,1,580,298,596,312
10132,Huang-L-A-3-N-2-29_frame204.jpg,1280,1024,1,367,738,398,762
10133,Huang-L-A-3-N-2-29_frame243.jpg,1280,1024,1,547,288,566,306
10134,Huang-L-A-3-N-2-29_frame197.jpg,1280,1024,1,428,435,444,453
10135,Huang-L-A-3-N-2-29_frame131.jpg,1280,1024,1,337,385,349,407
10136,Huang-L-A-3-N-2-29_frame189.jpg,1280,1024,1,569,364,585,379
10137,Huang-L-A-3-N-2-29_frame129.jpg,1280,1024,1,314,401,333,424
10138,Huang-L-A-3-N-2-29_frame196.jpg,1280,1024,1,450,417,466,435
10139,Huang-L-A-3-N-2-29_frame139.jpg,1280,1024,1,412,328,425,343
10140,Huang-L-A-3-N-2-29_frame187.jpg,1280,1024,1,592,359,606,370
10141,Huang-L-A-3-N-2-29_frame202.jpg,1280,1024,1,341,618,364,643
10142,Huang-L-A-3-N-2-30_frame211.jpg,1280,1024,1,465,401,479,414
10143,Huang-L-A-3-N-2-30_frame200.jpg,1280,1024,1,605,351,621,363
10144,Huang-L-A-3-N-2-30_frame78.jpg,1280,1024,1,514,879,532,916
10145,Huang-L-A-3-N-2-30_frame81.jpg,1280,1024,1,498,878,517,917
10146,Huang-L-A-3-N-2-30_frame180.jpg,1280,1024,1,617,311,633,324
10147,Huang-L-A-3-N-2-30_frame248.jpg,1280,1024,1,626,330,641,340
10148,Huang-L-A-3-N-2-30_frame72.jpg,1280,1024,1,536,879,552,917
10149,Huang-L-A-3-N-2-30_frame45.jpg,1280,1024,1,568,880,584,918
10150,Huang-L-A-3-N-2-30_frame69.jpg,1280,1024,1,545,880,560,920
10151,Huang-L-A-3-N-2-30_frame84.jpg,1280,1024,1,480,876,500,917
10152,Huang-L-A-3-N-2-30_frame60.jpg,1280,1024,1,561,878,577,918
10153,Huang-L-A-3-N-2-30_frame144.jpg,1280,1024,1,296,395,315,418
10155,Huang-L-A-3-N-2-30_frame162.jpg,1280,1024,1,482,290,496,309
10156,Huang-L-A-3-N-2-30_frame197.jpg,1280,1024,1,622,348,639,358
10158,Huang-L-A-3-N-2-30_frame206.jpg,1280,1024,1,546,364,564,376
10159,Huang-L-A-3-N-2-30_frame171.jpg,1280,1024,1,562,292,579,305
10161,Huang-L-A-3-N-2-30_frame220.jpg,1280,1024,1,337,722,368,742
10162,Huang-L-A-3-N-2-30_frame165.jpg,1280,1024,1,510,289,525,305
10163,Huang-L-A-3-N-2-30_frame254.jpg,1280,1024,1,556,304,572,319
